통계년월,통계시도명,통계시군구명,수급자구분,성별,연령구간,수급자수
201905,경기도,포천시,조건부수급자,남성,60~64세,16
201905,경기도,포천시,조건부수급자,남성,65~69세,2
201905,경기도,포천시,일반수급자,남성,16~18세,168
201905,경기도,포천시,조건부수급자,남성,80~89세,1
201905,경기도,포천시,조건부수급자,여성,7세미만,6
201905,경기도,포천시,조건부수급자,여성,7~12세,8
201905,경기도,포천시,조건부수급자,여성,13~15세,5
201905,경기도,포천시,조건부수급자,여성,16~18세,9
201905,경기도,포천시,일반수급자,남성,19~29세,121
201905,경기도,여주시,조건부수급자,여성,30~39세,10
201905,경기도,여주시,조건부수급자,여성,40~49세,23
201905,경기도,여주시,조건부수급자,여성,50~59세,55
201905,경기도,여주시,조건부수급자,여성,60~64세,15
201905,경기도,여주시,일반수급자,남성,19~29세,91
201905,경기도,여주시,조건부수급자,여성,65~69세,4
201905,경기도,여주시,조건부수급자,여성,70~74세,3
201905,경기도,여주시,조건부수급자,여성,80~89세,3
201905,경기도,여주시,시설수급자,남성,7세미만,23
201905,경기도,여주시,시설수급자,남성,7~12세,18
201905,경기도,여주시,시설수급자,남성,13~15세,11
201905,경기도,여주시,시설수급자,남성,16~18세,17
201905,경기도,여주시,시설수급자,남성,19~29세,31
201905,경기도,여주시,시설수급자,남성,30~39세,12
201905,경기도,여주시,시설수급자,남성,40~49세,8
201905,경기도,여주시,일반수급자,남성,30~39세,67
201905,경기도,여주시,시설수급자,남성,50~59세,6
201905,경기도,여주시,시설수급자,남성,60~64세,4
201905,경기도,여주시,시설수급자,남성,65~69세,7
201905,경기도,여주시,일반수급자,남성,40~49세,169
201905,경기도,여주시,시설수급자,남성,70~74세,5
201905,경기도,여주시,시설수급자,남성,75~79세,10
201905,경기도,여주시,시설수급자,남성,80~89세,4
201905,경기도,여주시,시설수급자,남성,90세이상,2
201905,경기도,여주시,시설수급자,여성,7세미만,11
201905,경기도,여주시,시설수급자,여성,7~12세,13
201905,경기도,여주시,시설수급자,여성,13~15세,1
201905,경기도,여주시,시설수급자,여성,16~18세,5
201905,경기도,여주시,시설수급자,여성,19~29세,49
201905,경기도,여주시,시설수급자,여성,30~39세,21
201905,경기도,여주시,시설수급자,여성,40~49세,20
201905,경기도,여주시,시설수급자,여성,50~59세,10
201905,경기도,여주시,시설수급자,여성,60~64세,3
201905,경기도,여주시,시설수급자,여성,65~69세,6
201905,경기도,여주시,시설수급자,여성,70~74세,12
201905,경기도,여주시,시설수급자,여성,75~79세,20
201905,경기도,여주시,일반수급자,남성,50~59세,339
201905,경기도,여주시,시설수급자,여성,80~89세,48
201905,경기도,여주시,시설수급자,여성,90세이상,22
201905,경기도,여주시,특례수급자,남성,16~18세,1
201905,경기도,여주시,특례수급자,남성,19~29세,1
201905,경기도,여주시,특례수급자,남성,30~39세,1
201905,경기도,여주시,특례수급자,남성,50~59세,1
201905,경기도,여주시,특례수급자,남성,60~64세,1
201905,경기도,여주시,특례수급자,남성,65~69세,1
201905,경기도,여주시,일반수급자,남성,60~64세,178
201905,경기도,여주시,특례수급자,남성,75~79세,2
201905,경기도,여주시,특례수급자,남성,80~89세,2
201905,경기도,여주시,특례수급자,여성,40~49세,2
201905,경기도,여주시,특례수급자,여성,50~59세,2
201905,경기도,여주시,특례수급자,여성,60~64세,4
201905,경기도,여주시,특례수급자,여성,65~69세,1
201905,경기도,여주시,특례수급자,여성,75~79세,4
201905,경기도,여주시,특례수급자,여성,80~89세,5
201905,경기도,여주시,일반수급자,남성,65~69세,169
201905,경기도,여주시,일반수급자,남성,70~74세,131
201905,경기도,여주시,일반수급자,남성,75~79세,141
201905,경기도,여주시,일반수급자,남성,80~89세,123
201905,경기도,여주시,일반수급자,남성,7~12세,160
201905,경기도,여주시,일반수급자,남성,90세이상,11
201905,경기도,여주시,일반수급자,여성,7세미만,58
201905,경기도,여주시,일반수급자,여성,7~12세,165
201905,경기도,여주시,일반수급자,여성,13~15세,90
201905,경기도,여주시,일반수급자,여성,16~18세,107
201905,경기도,여주시,일반수급자,여성,19~29세,112
201905,경기도,여주시,일반수급자,여성,30~39세,84
201905,경기도,여주시,일반수급자,여성,40~49세,194
201905,경기도,여주시,일반수급자,여성,50~59세,225
201905,경기도,여주시,일반수급자,여성,60~64세,143
201905,경기도,여주시,일반수급자,남성,13~15세,84
201905,경기도,여주시,일반수급자,여성,65~69세,160
201905,경기도,여주시,일반수급자,여성,70~74세,222
201905,경기도,여주시,일반수급자,여성,75~79세,250
201905,경기도,여주시,일반수급자,여성,80~89세,344
201905,경기도,여주시,일반수급자,여성,90세이상,62
201905,경기도,여주시,조건부수급자,남성,7세미만,5
201905,경기도,여주시,조건부수급자,남성,7~12세,6
201905,경기도,여주시,조건부수급자,남성,13~15세,9
201905,경기도,여주시,조건부수급자,남성,16~18세,11
201905,경기도,여주시,조건부수급자,남성,19~29세,32
201905,경기도,여주시,일반수급자,남성,16~18세,117
201905,경기도,여주시,조건부수급자,남성,30~39세,9
201905,경기도,여주시,일반수급자,남성,7세미만,62
201905,경기도,여주시,조건부수급자,남성,40~49세,12
201905,경기도,여주시,조건부수급자,남성,50~59세,52
201905,경기도,여주시,조건부수급자,남성,60~64세,18
201905,경기도,여주시,조건부수급자,남성,65~69세,7
201905,경기도,여주시,조건부수급자,남성,75~79세,1
201905,경기도,여주시,조건부수급자,여성,7세미만,5
201905,경기도,여주시,조건부수급자,여성,7~12세,8
201905,경기도,여주시,조건부수급자,여성,13~15세,10
201905,경기도,여주시,조건부수급자,여성,16~18세,16
201905,경기도,여주시,조건부수급자,여성,19~29세,20
201905,경기도,연천군,조건부수급자,여성,30~39세,7
201905,경기도,연천군,조건부수급자,여성,40~49세,15
201905,경기도,연천군,일반수급자,남성,19~29세,46
201905,경기도,연천군,조건부수급자,여성,50~59세,27
201905,경기도,연천군,조건부수급자,여성,60~64세,16
201905,경기도,연천군,조건부수급자,여성,75~79세,4
201905,경기도,연천군,조건부수급자,여성,80~89세,3
201905,경기도,연천군,시설수급자,남성,13~15세,1
201905,경기도,연천군,시설수급자,남성,16~18세,1
201905,경기도,연천군,시설수급자,남성,19~29세,7
201905,경기도,연천군,시설수급자,남성,30~39세,6
201905,경기도,연천군,시설수급자,남성,40~49세,6
201905,경기도,연천군,일반수급자,남성,7세미만,23
201905,경기도,연천군,시설수급자,남성,50~59세,5
201905,경기도,연천군,시설수급자,남성,60~64세,4
201905,경기도,연천군,일반수급자,남성,30~39세,31
201905,경기도,연천군,시설수급자,남성,65~69세,2
201905,경기도,연천군,시설수급자,남성,70~74세,6
201905,경기도,연천군,시설수급자,남성,75~79세,9
201905,경기도,연천군,일반수급자,남성,40~49세,72
201905,경기도,연천군,시설수급자,남성,80~89세,8
201905,경기도,연천군,시설수급자,남성,90세이상,2
201905,경기도,연천군,시설수급자,여성,7~12세,1
201905,경기도,연천군,시설수급자,여성,13~15세,1
201905,경기도,연천군,시설수급자,여성,19~29세,3
201905,경기도,연천군,시설수급자,여성,30~39세,1
201905,경기도,연천군,시설수급자,여성,40~49세,2
201905,경기도,연천군,시설수급자,여성,50~59세,3
201905,경기도,연천군,시설수급자,여성,60~64세,2
201905,경기도,연천군,일반수급자,남성,50~59세,167
201905,경기도,연천군,시설수급자,여성,65~69세,1
201905,경기도,연천군,시설수급자,여성,70~74세,2
201905,경기도,연천군,시설수급자,여성,75~79세,17
201905,경기도,연천군,시설수급자,여성,80~89세,39
201905,경기도,연천군,시설수급자,여성,90세이상,24
201905,경기도,연천군,특례수급자,남성,13~15세,1
201905,경기도,연천군,특례수급자,남성,50~59세,11
201905,경기도,연천군,일반수급자,남성,60~64세,88
201905,경기도,연천군,특례수급자,남성,60~64세,9
201905,경기도,연천군,특례수급자,남성,65~69세,4
201905,경기도,연천군,특례수급자,남성,70~74세,9
201905,경기도,연천군,특례수급자,남성,75~79세,9
201905,경기도,연천군,특례수급자,남성,80~89세,16
201905,경기도,연천군,특례수급자,남성,90세이상,1
201905,경기도,연천군,특례수급자,여성,16~18세,1
201905,경기도,연천군,특례수급자,여성,30~39세,1
201905,경기도,연천군,특례수급자,여성,40~49세,2
201905,경기도,연천군,특례수급자,여성,50~59세,6
201905,경기도,연천군,특례수급자,여성,60~64세,4
201905,경기도,연천군,특례수급자,여성,65~69세,5
201905,경기도,연천군,특례수급자,여성,70~74세,22
201905,경기도,연천군,특례수급자,여성,75~79세,21
201905,경기도,연천군,특례수급자,여성,80~89세,23
201905,경기도,연천군,특례수급자,여성,90세이상,2
201905,경기도,연천군,일반수급자,남성,65~69세,94
201905,경기도,연천군,일반수급자,남성,70~74세,84
201905,경기도,연천군,일반수급자,남성,75~79세,83
201905,경기도,연천군,일반수급자,남성,80~89세,87
201905,경기도,연천군,일반수급자,남성,90세이상,9
201905,경기도,연천군,일반수급자,여성,7세미만,20
201905,경기도,연천군,일반수급자,남성,7~12세,75
201905,경기도,연천군,일반수급자,여성,7~12세,88
201905,경기도,연천군,일반수급자,여성,13~15세,42
201905,경기도,연천군,일반수급자,여성,16~18세,51
201905,경기도,연천군,일반수급자,여성,19~29세,46
201905,경기도,연천군,일반수급자,여성,30~39세,45
201905,경기도,연천군,일반수급자,여성,40~49세,76
201905,경기도,연천군,일반수급자,여성,50~59세,100
201905,경기도,연천군,일반수급자,여성,60~64세,81
201905,경기도,연천군,일반수급자,여성,65~69세,117
201905,경기도,연천군,일반수급자,여성,70~74세,114
201905,경기도,연천군,일반수급자,남성,13~15세,62
201905,경기도,연천군,일반수급자,여성,75~79세,169
201905,경기도,연천군,일반수급자,여성,80~89세,222
201905,경기도,연천군,일반수급자,여성,90세이상,43
201905,경기도,연천군,조건부수급자,남성,7세미만,5
201905,경기도,연천군,조건부수급자,남성,7~12세,6
201905,경기도,연천군,일반수급자,남성,16~18세,63
201905,경기도,연천군,조건부수급자,남성,13~15세,8
201905,경기도,연천군,조건부수급자,남성,16~18세,14
201905,경기도,연천군,조건부수급자,남성,19~29세,11
201905,경기도,연천군,조건부수급자,남성,30~39세,2
201905,경기도,연천군,조건부수급자,남성,40~49세,8
201905,경기도,연천군,조건부수급자,남성,50~59세,32
201905,경기도,연천군,조건부수급자,남성,60~64세,16
201905,경기도,연천군,조건부수급자,남성,65~69세,3
201905,경기도,연천군,조건부수급자,남성,75~79세,2
201905,경기도,연천군,조건부수급자,여성,7세미만,6
201905,경기도,연천군,조건부수급자,여성,7~12세,4
201905,경기도,연천군,조건부수급자,여성,13~15세,5
201905,경기도,연천군,조건부수급자,여성,16~18세,7
201905,경기도,연천군,조건부수급자,여성,19~29세,9
201905,경기도,가평군,조건부수급자,여성,30~39세,1
201905,경기도,가평군,조건부수급자,여성,40~49세,3
201905,경기도,가평군,조건부수급자,여성,50~59세,6
201905,경기도,가평군,조건부수급자,여성,60~64세,9
201905,경기도,가평군,일반수급자,남성,19~29세,38
201905,경기도,가평군,시설수급자,남성,7~12세,3
201905,경기도,가평군,시설수급자,남성,13~15세,1
201905,경기도,가평군,시설수급자,남성,19~29세,4
201905,경기도,가평군,시설수급자,남성,30~39세,30
201905,경기도,가평군,일반수급자,남성,30~39세,24
201905,경기도,가평군,시설수급자,남성,40~49세,108
201905,경기도,가평군,시설수급자,남성,50~59세,201
201905,경기도,가평군,시설수급자,남성,60~64세,122
201905,경기도,가평군,시설수급자,남성,65~69세,76
201905,경기도,가평군,시설수급자,남성,70~74세,52
201905,경기도,가평군,시설수급자,남성,75~79세,42
201905,경기도,가평군,시설수급자,남성,80~89세,26
201905,경기도,가평군,시설수급자,남성,90세이상,6
201905,경기도,가평군,일반수급자,남성,40~49세,105
201905,경기도,가평군,시설수급자,여성,19~29세,3
201905,경기도,가평군,시설수급자,여성,30~39세,21
201905,경기도,가평군,시설수급자,여성,40~49세,60
201905,경기도,가평군,시설수급자,여성,50~59세,113
201905,경기도,가평군,시설수급자,여성,60~64세,57
201905,경기도,가평군,시설수급자,여성,65~69세,37
201905,경기도,가평군,일반수급자,남성,50~59세,205
201905,경기도,가평군,시설수급자,여성,70~74세,40
201905,경기도,가평군,시설수급자,여성,75~79세,46
201905,경기도,가평군,시설수급자,여성,80~89세,71
201905,경기도,가평군,시설수급자,여성,90세이상,30
201905,경기도,가평군,특례수급자,남성,19~29세,1
201905,경기도,가평군,특례수급자,남성,50~59세,9
201905,경기도,가평군,특례수급자,남성,60~64세,3
201905,경기도,가평군,일반수급자,남성,60~64세,108
201905,경기도,가평군,특례수급자,남성,65~69세,1
201905,경기도,가평군,특례수급자,남성,70~74세,2
201905,경기도,가평군,특례수급자,남성,75~79세,7
201905,경기도,가평군,특례수급자,남성,80~89세,5
201905,경기도,가평군,특례수급자,여성,50~59세,2
201905,경기도,가평군,특례수급자,여성,60~64세,1
201905,경기도,가평군,특례수급자,여성,65~69세,1
201905,경기도,가평군,특례수급자,여성,70~74세,6
201905,경기도,가평군,특례수급자,여성,75~79세,8
201905,경기도,가평군,특례수급자,여성,80~89세,7
201905,경기도,가평군,일반수급자,남성,65~69세,90
201905,경기도,가평군,특례수급자,여성,90세이상,2
201905,경기도,가평군,일반수급자,남성,7~12세,91
201905,경기도,가평군,일반수급자,남성,70~74세,103
201905,경기도,가평군,일반수급자,남성,75~79세,106
201905,경기도,가평군,일반수급자,남성,80~89세,83
201905,경기도,가평군,일반수급자,남성,90세이상,15
201905,경기도,가평군,일반수급자,여성,7세미만,11
201905,경기도,가평군,일반수급자,여성,7~12세,67
201905,경기도,가평군,일반수급자,여성,13~15세,46
201905,경기도,가평군,일반수급자,여성,16~18세,51
201905,경기도,가평군,일반수급자,여성,19~29세,46
201905,경기도,가평군,일반수급자,여성,30~39세,37
201905,경기도,가평군,일반수급자,여성,40~49세,105
201905,경기도,가평군,일반수급자,남성,13~15세,67
201905,경기도,가평군,일반수급자,여성,50~59세,127
201905,경기도,가평군,일반수급자,여성,60~64세,78
201905,경기도,가평군,일반수급자,여성,65~69세,112
201905,경기도,가평군,일반수급자,여성,70~74세,148
201905,경기도,가평군,일반수급자,여성,75~79세,161
201905,경기도,가평군,일반수급자,여성,80~89세,230
201905,경기도,가평군,일반수급자,여성,90세이상,45
201905,경기도,가평군,조건부수급자,남성,7세미만,1
201905,경기도,가평군,일반수급자,남성,7세미만,19
201905,경기도,가평군,조건부수급자,남성,7~12세,3
201905,경기도,가평군,조건부수급자,남성,13~15세,2
201905,경기도,가평군,조건부수급자,남성,16~18세,4
201905,경기도,가평군,조건부수급자,남성,19~29세,3
201905,경기도,가평군,일반수급자,남성,16~18세,83
201905,경기도,가평군,조건부수급자,남성,30~39세,1
201905,경기도,가평군,조건부수급자,남성,40~49세,4
201905,경기도,가평군,조건부수급자,남성,50~59세,12
201905,경기도,가평군,조건부수급자,남성,60~64세,5
201905,경기도,가평군,조건부수급자,남성,65~69세,3
201905,경기도,가평군,조건부수급자,남성,70~74세,1
201905,경기도,가평군,조건부수급자,남성,75~79세,1
201905,경기도,가평군,조건부수급자,여성,7세미만,1
201905,경기도,가평군,조건부수급자,여성,7~12세,1
201905,경기도,가평군,조건부수급자,여성,13~15세,1
201905,경기도,가평군,조건부수급자,여성,16~18세,4
201905,경기도,가평군,조건부수급자,여성,19~29세,6
201905,경기도,양평군,조건부수급자,여성,19~29세,22
201905,경기도,양평군,일반수급자,남성,19~29세,69
201905,경기도,양평군,조건부수급자,여성,30~39세,7
201905,경기도,양평군,조건부수급자,여성,40~49세,31
201905,경기도,양평군,조건부수급자,여성,50~59세,37
201905,경기도,양평군,조건부수급자,여성,60~64세,10
201905,경기도,양평군,조건부수급자,여성,70~74세,5
201905,경기도,양평군,조건부수급자,여성,75~79세,1
201905,경기도,양평군,조건부수급자,여성,80~89세,4
201905,경기도,양평군,일반수급자,남성,30~39세,54
201905,경기도,양평군,시설수급자,남성,7~12세,1
201905,경기도,양평군,시설수급자,남성,13~15세,3
201905,경기도,양평군,시설수급자,남성,16~18세,4
201905,경기도,양평군,시설수급자,남성,19~29세,25
201905,경기도,양평군,시설수급자,남성,30~39세,44
201905,경기도,양평군,시설수급자,남성,40~49세,45
201905,경기도,양평군,시설수급자,남성,50~59세,33
201905,경기도,양평군,시설수급자,남성,60~64세,19
201905,경기도,양평군,시설수급자,남성,65~69세,19
201905,경기도,양평군,시설수급자,남성,70~74세,12
201905,경기도,양평군,시설수급자,남성,75~79세,7
201905,경기도,양평군,시설수급자,남성,80~89세,8
201905,경기도,양평군,시설수급자,남성,90세이상,4
201905,경기도,양평군,시설수급자,여성,7세미만,1
201905,경기도,양평군,시설수급자,여성,7~12세,3
201905,경기도,양평군,시설수급자,여성,16~18세,3
201905,경기도,양평군,시설수급자,여성,19~29세,27
201905,경기도,양평군,시설수급자,여성,30~39세,37
201905,경기도,양평군,시설수급자,여성,40~49세,21
201905,경기도,양평군,일반수급자,남성,40~49세,115
201905,경기도,양평군,시설수급자,여성,50~59세,30
201905,경기도,양평군,시설수급자,여성,60~64세,13
201905,경기도,양평군,시설수급자,여성,65~69세,12
201905,경기도,양평군,시설수급자,여성,70~74세,8
201905,경기도,양평군,시설수급자,여성,75~79세,16
201905,경기도,양평군,시설수급자,여성,80~89세,50
201905,경기도,양평군,시설수급자,여성,90세이상,21
201905,경기도,양평군,특례수급자,남성,13~15세,2
201905,경기도,양평군,특례수급자,남성,16~18세,3
201905,경기도,양평군,특례수급자,남성,19~29세,2
201905,경기도,양평군,일반수급자,남성,50~59세,259
201905,경기도,양평군,특례수급자,남성,30~39세,1
201905,경기도,양평군,특례수급자,남성,40~49세,6
201905,경기도,양평군,특례수급자,남성,50~59세,14
201905,경기도,양평군,특례수급자,남성,60~64세,8
201905,경기도,양평군,특례수급자,남성,65~69세,4
201905,경기도,양평군,특례수급자,남성,70~74세,8
201905,경기도,양평군,특례수급자,남성,75~79세,8
201905,경기도,양평군,특례수급자,남성,80~89세,11
201905,경기도,양평군,일반수급자,남성,7세미만,31
201905,경기도,양평군,특례수급자,남성,90세이상,2
201905,경기도,양평군,특례수급자,여성,16~18세,3
201905,경기도,양평군,특례수급자,여성,19~29세,2
201905,경기도,양평군,일반수급자,남성,60~64세,159
201905,경기도,양평군,특례수급자,여성,40~49세,7
201905,경기도,양평군,특례수급자,여성,50~59세,14
201905,경기도,양평군,특례수급자,여성,60~64세,12
201905,경기도,양평군,특례수급자,여성,65~69세,5
201905,경기도,양평군,특례수급자,여성,70~74세,22
201905,경기도,양평군,특례수급자,여성,75~79세,19
201905,경기도,양평군,일반수급자,남성,65~69세,140
201905,경기도,양평군,특례수급자,여성,80~89세,11
201905,경기도,양평군,특례수급자,여성,90세이상,1
201905,경기도,양평군,일반수급자,남성,70~74세,121
201905,경기도,양평군,일반수급자,남성,75~79세,105
201905,경기도,양평군,일반수급자,남성,80~89세,100
201905,경기도,양평군,일반수급자,남성,90세이상,15
201905,경기도,양평군,일반수급자,여성,7세미만,32
201905,경기도,양평군,일반수급자,여성,7~12세,124
201905,경기도,양평군,일반수급자,여성,13~15세,68
201905,경기도,양평군,일반수급자,남성,7~12세,133
201905,경기도,양평군,일반수급자,여성,16~18세,83
201905,경기도,양평군,일반수급자,여성,19~29세,59
201905,경기도,양평군,일반수급자,여성,30~39세,45
201905,경기도,양평군,일반수급자,여성,40~49세,105
201905,경기도,양평군,일반수급자,여성,50~59세,167
201905,경기도,양평군,일반수급자,여성,60~64세,111
201905,경기도,양평군,일반수급자,여성,65~69세,132
201905,경기도,양평군,일반수급자,여성,70~74세,152
201905,경기도,양평군,일반수급자,여성,75~79세,164
201905,경기도,양평군,일반수급자,여성,80~89세,289
201905,경기도,양평군,일반수급자,여성,90세이상,55
201905,경기도,양평군,일반수급자,남성,13~15세,73
201905,경기도,양평군,조건부수급자,남성,7세미만,5
201905,경기도,양평군,조건부수급자,남성,7~12세,16
201905,경기도,양평군,조건부수급자,남성,13~15세,18
201905,경기도,양평군,조건부수급자,남성,16~18세,12
201905,경기도,양평군,조건부수급자,남성,19~29세,20
201905,경기도,양평군,조건부수급자,남성,30~39세,7
201905,경기도,양평군,조건부수급자,남성,40~49세,13
201905,경기도,양평군,조건부수급자,남성,50~59세,29
201905,경기도,양평군,조건부수급자,남성,60~64세,30
201905,경기도,양평군,조건부수급자,남성,65~69세,4
201905,경기도,양평군,일반수급자,남성,16~18세,86
201905,경기도,양평군,조건부수급자,남성,75~79세,1
201905,경기도,양평군,조건부수급자,남성,80~89세,1
201905,경기도,양평군,조건부수급자,여성,7세미만,4
201905,경기도,양평군,조건부수급자,여성,7~12세,11
201905,경기도,양평군,조건부수급자,여성,13~15세,15
201905,경기도,양평군,조건부수급자,여성,16~18세,21
201905,강원도,춘천시,조건부수급자,여성,19~29세,143
201905,강원도,춘천시,조건부수급자,여성,30~39세,36
201905,강원도,춘천시,조건부수급자,여성,40~49세,106
201905,강원도,춘천시,조건부수급자,여성,50~59세,130
201905,강원도,춘천시,일반수급자,남성,19~29세,413
201905,강원도,춘천시,조건부수급자,여성,60~64세,36
201905,강원도,춘천시,조건부수급자,여성,65~69세,5
201905,강원도,춘천시,조건부수급자,여성,70~74세,2
201905,강원도,춘천시,조건부수급자,여성,75~79세,8
201905,강원도,춘천시,조건부수급자,여성,80~89세,10
201905,강원도,춘천시,시설수급자,남성,7세미만,15
201905,강원도,춘천시,시설수급자,남성,7~12세,11
201905,강원도,춘천시,시설수급자,남성,13~15세,4
201905,강원도,춘천시,시설수급자,남성,16~18세,7
201905,강원도,춘천시,시설수급자,남성,19~29세,43
201905,강원도,춘천시,시설수급자,남성,30~39세,21
201905,강원도,춘천시,시설수급자,남성,40~49세,29
201905,강원도,춘천시,시설수급자,남성,50~59세,61
201905,강원도,춘천시,일반수급자,남성,30~39세,214
201905,강원도,춘천시,시설수급자,남성,60~64세,33
201905,강원도,춘천시,시설수급자,남성,65~69세,21
201905,강원도,춘천시,시설수급자,남성,70~74세,23
201905,강원도,춘천시,시설수급자,남성,75~79세,33
201905,강원도,춘천시,시설수급자,남성,80~89세,28
201905,강원도,춘천시,시설수급자,남성,90세이상,5
201905,강원도,춘천시,일반수급자,남성,40~49세,587
201905,강원도,춘천시,시설수급자,여성,7세미만,13
201905,강원도,춘천시,시설수급자,여성,7~12세,9
201905,강원도,춘천시,시설수급자,여성,13~15세,4
201905,강원도,춘천시,시설수급자,여성,16~18세,7
201905,강원도,춘천시,시설수급자,여성,19~29세,34
201905,강원도,춘천시,시설수급자,여성,30~39세,35
201905,강원도,춘천시,시설수급자,여성,40~49세,45
201905,강원도,춘천시,시설수급자,여성,50~59세,42
201905,강원도,춘천시,시설수급자,여성,60~64세,32
201905,강원도,춘천시,일반수급자,남성,50~59세,1147
201905,강원도,춘천시,시설수급자,여성,65~69세,8
201905,강원도,춘천시,시설수급자,여성,70~74세,25
201905,강원도,춘천시,시설수급자,여성,75~79세,45
201905,강원도,춘천시,시설수급자,여성,80~89세,131
201905,강원도,춘천시,시설수급자,여성,90세이상,65
201905,강원도,춘천시,특례수급자,남성,19~29세,2
201905,강원도,춘천시,특례수급자,남성,30~39세,1
201905,강원도,춘천시,특례수급자,남성,40~49세,2
201905,강원도,춘천시,특례수급자,남성,50~59세,11
201905,강원도,춘천시,특례수급자,남성,60~64세,4
201905,강원도,춘천시,특례수급자,남성,65~69세,1
201905,강원도,춘천시,일반수급자,남성,60~64세,575
201905,강원도,춘천시,특례수급자,남성,70~74세,2
201905,강원도,춘천시,특례수급자,남성,75~79세,1
201905,강원도,춘천시,특례수급자,남성,80~89세,2
201905,강원도,춘천시,특례수급자,남성,90세이상,1
201905,강원도,춘천시,특례수급자,여성,19~29세,2
201905,강원도,춘천시,특례수급자,여성,40~49세,1
201905,강원도,춘천시,특례수급자,여성,50~59세,6
201905,강원도,춘천시,특례수급자,여성,60~64세,6
201905,강원도,춘천시,특례수급자,여성,65~69세,1
201905,강원도,춘천시,특례수급자,여성,70~74세,6
201905,강원도,춘천시,특례수급자,여성,75~79세,4
201905,강원도,춘천시,특례수급자,여성,80~89세,11
201905,강원도,춘천시,특례수급자,여성,90세이상,1
201905,강원도,춘천시,일반수급자,남성,65~69세,412
201905,강원도,춘천시,일반수급자,남성,70~74세,308
201905,강원도,춘천시,일반수급자,남성,7~12세,455
201905,강원도,춘천시,일반수급자,남성,75~79세,331
201905,강원도,춘천시,일반수급자,남성,80~89세,328
201905,강원도,춘천시,일반수급자,남성,90세이상,35
201905,강원도,춘천시,일반수급자,여성,7세미만,152
201905,강원도,춘천시,일반수급자,여성,7~12세,428
201905,강원도,춘천시,일반수급자,여성,13~15세,266
201905,강원도,춘천시,일반수급자,여성,16~18세,357
201905,강원도,춘천시,일반수급자,여성,19~29세,437
201905,강원도,춘천시,일반수급자,여성,30~39세,289
201905,강원도,춘천시,일반수급자,여성,40~49세,676
201905,강원도,춘천시,일반수급자,남성,13~15세,280
201905,강원도,춘천시,일반수급자,여성,50~59세,833
201905,강원도,춘천시,일반수급자,여성,60~64세,502
201905,강원도,춘천시,일반수급자,여성,65~69세,467
201905,강원도,춘천시,일반수급자,여성,70~74세,600
201905,강원도,춘천시,일반수급자,여성,75~79세,686
201905,강원도,춘천시,일반수급자,여성,80~89세,894
201905,강원도,춘천시,일반수급자,여성,90세이상,159
201905,강원도,춘천시,조건부수급자,남성,7세미만,23
201905,강원도,춘천시,조건부수급자,남성,7~12세,36
201905,강원도,춘천시,조건부수급자,남성,13~15세,28
201905,강원도,춘천시,조건부수급자,남성,16~18세,37
201905,강원도,춘천시,조건부수급자,남성,19~29세,87
201905,강원도,춘천시,조건부수급자,남성,30~39세,14
201905,강원도,춘천시,일반수급자,남성,16~18세,341
201905,강원도,춘천시,조건부수급자,남성,40~49세,34
201905,강원도,춘천시,조건부수급자,남성,50~59세,108
201905,강원도,춘천시,조건부수급자,남성,60~64세,40
201905,강원도,춘천시,조건부수급자,남성,65~69세,3
201905,강원도,춘천시,일반수급자,남성,7세미만,175
201905,강원도,춘천시,조건부수급자,남성,70~74세,3
201905,강원도,춘천시,조건부수급자,남성,75~79세,5
201905,강원도,춘천시,조건부수급자,남성,80~89세,4
201905,강원도,춘천시,조건부수급자,여성,7세미만,15
201905,강원도,춘천시,조건부수급자,여성,7~12세,24
201905,강원도,춘천시,조건부수급자,여성,13~15세,15
201905,강원도,춘천시,조건부수급자,여성,16~18세,43
201905,강원도,원주시,조건부수급자,여성,19~29세,161
201905,강원도,원주시,일반수급자,남성,19~29세,284
201905,강원도,원주시,조건부수급자,여성,30~39세,51
201905,강원도,원주시,조건부수급자,여성,40~49세,136
201905,강원도,원주시,조건부수급자,여성,50~59세,147
201905,강원도,원주시,조건부수급자,여성,60~64세,45
201905,강원도,원주시,조건부수급자,여성,65~69세,6
201905,강원도,원주시,조건부수급자,여성,70~74세,2
201905,강원도,원주시,조건부수급자,여성,75~79세,5
201905,강원도,원주시,조건부수급자,여성,80~89세,9
201905,강원도,원주시,조건부수급자,여성,90세이상,1
201905,강원도,원주시,일반수급자,남성,30~39세,202
201905,강원도,원주시,시설수급자,남성,7세미만,27
201905,강원도,원주시,시설수급자,남성,7~12세,44
201905,강원도,원주시,시설수급자,남성,13~15세,20
201905,강원도,원주시,시설수급자,남성,16~18세,19
201905,강원도,원주시,시설수급자,남성,19~29세,21
201905,강원도,원주시,시설수급자,남성,30~39세,25
201905,강원도,원주시,시설수급자,남성,40~49세,24
201905,강원도,원주시,시설수급자,남성,50~59세,34
201905,강원도,원주시,시설수급자,남성,60~64세,31
201905,강원도,원주시,시설수급자,남성,65~69세,23
201905,강원도,원주시,시설수급자,남성,70~74세,21
201905,강원도,원주시,시설수급자,남성,75~79세,27
201905,강원도,원주시,시설수급자,남성,80~89세,31
201905,강원도,원주시,시설수급자,남성,90세이상,7
201905,강원도,원주시,시설수급자,여성,7세미만,13
201905,강원도,원주시,시설수급자,여성,7~12세,44
